onset	duration	RT	accuracy
18.233	6.7	NaN	NaN
24.844	6.7	0.415	1
31.454	6.7	0.166	1
56.278	6.7	NaN	NaN
62.905	6.7	NaN	NaN
69.516	6.7	0.451	1
94.339	6.7	NaN	NaN
100.966	6.7	0.494	0
107.577	6.7	0.434	1
132.417	6.7	0.74	0
139.028	6.7	0.647	1
145.638	6.7	0.507	1
170.462	6.7	0.638	0
177.073	6.7	0.872	1
183.7	6.7	NaN	NaN
208.54	6.7	NaN	NaN
215.167	6.7	NaN	NaN
221.778	6.7	NaN	NaN
246.601	6.7	0.362	0
253.212	6.7	NaN	NaN
259.823	6.7	NaN	NaN
284.646	6.7	0.847	0
291.257	6.7	NaN	NaN
297.868	6.7	NaN	NaN
322.708	6.7	NaN	NaN
329.318	6.7	NaN	NaN
335.929	6.7	NaN	NaN
360.769	6.7	NaN	NaN
367.397	6.7	NaN	NaN
374.007	6.7	NaN	NaN
398.831	6.7	NaN	NaN
405.441	6.7	NaN	NaN
412.052	6.7	NaN	NaN
436.876	6.7	NaN	NaN
443.486	6.7	NaN	NaN
450.097	6.7	NaN	NaN
